Run ID,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
3115,52.588,4,752,755,133,0,2855,100,1183,9480,9001,-2632,27,16350,19272,-26,16904,352,0,27966,49
3115,53.607,4,751,752,135,0,2818,102,1182,9478,9016,120,27,16164,19270,105,16652,350,0,27878,49
3115,54.654,4,752,754,132,0,2500,100,1192,9439,9044,250,27,16437,19406,-969,17108,348,1,27766,50
3115,55.68,4,752,753,135,1,2001,100,1191,9421,9061,634,27,16245,19536,-475,17028,347,0,27720,50
3115,56.699,4,751,754,132,0,1679,99,1186,9499,8936,500,28,16431,19690,-517,16880,350,0,27746,50
3115,57.719,5,752,754,133,0,1364,101,1191,9505,8936,405,29,16106,19880,-348,16574,348,0,27354,50
3115,58.74,5,752,753,134,0,1162,100,1255,9481,9002,-1077,29,16176,20066,51,16300,344,0,27512,49
3115,59.76,5,752,754,133,0,1145,101,1212,9446,9030,742,27,16366,19966,-64,16332,350,0,27476,50
3115,60.799,5,752,752,135,0,1135,101,1189,9471,8970,417,27,16696,19970,-13,16648,351,0,27476,51
3115,61.844,5,752,753,133,0,1123,101,1179,9499,8978,-652,28,16322,19964,-286,16660,351,0,27444,51
3115,62.84,5,752,755,135,0,1107,100,1188,9470,8976,-1584,28,16623,19970,-82,16608,347,0,27496,50
3115,63.859,5,752,754,135,0,1090,101,1184,9415,9032,-1375,28,16602,19972,-32,16854,345,0,27430,51
3115,64.879,5,751,753,133,0,1067,101,1187,9426,9013,-1659,28,16521,20170,-736,16652,353,0,27350,50
3115,65.9,5,752,753,131,0,1051,101,1183,9459,8962,-1462,28,16239,19856,-658,16566,347,0,27384,51
3115,66.92,5,752,755,132,0,1036,101,1184,9435,9003,-1624,28,16527,19934,662,16740,356,0,27372,51
3115,67.939,5,752,753,133,0,1011,100,1184,9480,8985,-1422,29,16037,20018,-844,16848,343,1,27318,50
3115,68.959,5,752,754,133,0,952,100,1175,9463,8991,-1592,30,16376,20184,-297,16772,343,0,27148,50
3115,70.016,5,752,753,132,0,915,101,1178,9487,9019,-1401,30,15944,20430,-703,16656,350,0,27106,50
3115,71.039,5,752,754,135,0,888,100,1181,9459,9099,-1113,30,16306,20396,-732,16754,355,0,27064,50
3115,72.061,5,752,754,134,0,890,100,1185,9472,9053,-790,29,16205,20368,-287,16332,348,0,26974,50
3115,73.08,5,752,754,132,0,959,102,1194,9505,9046,344,27,16459,20294,700,16024,350,0,27352,50
3115,74.123,5,752,753,136,0,1109,101,1192,9467,9070,234,26,17027,20092,153,16414,342,0,27462,50
3115,75.119,5,752,754,134,0,1234,100,1189,9505,8991,-969,26,16976,20176,150,16506,346,0,27642,50
3115,76.139,5,752,754,135,0,1398,102,1185,9507,8977,404,26,17003,19864,86,16492,346,0,27760,51
3115,77.16,5,751,752,132,0,1602,101,1186,9508,8999,472,25,16538,19222,-22,16462,351,0,27880,51
3115,78.18,5,752,752,135,0,1671,100,1187,9442,9053,759,25,17084,19208,-358,16782,353,0,27954,51
3115,79.197,5,752,753,135,0,1677,100,1184,9507,8955,-118,25,17083,19362,502,16648,348,1,28014,51
3115,80.217,5,752,754,132,0,1687,100,1184,9503,8956,335,25,16754,19048,85,16418,351,1,27938,51
3115,81.24,5,751,752,134,0,1693,100,1184,9455,9005,133,25,16830,19384,-66,16406,348,1,27932,51
3115,82.258,5,752,754,135,0,1691,102,1184,9474,8981,132,25,16937,19350,-7,16556,350,0,27998,51
3115,83.277,5,752,753,135,0,1701,100,1185,9464,9062,594,25,17028,19422,-263,16614,349,0,27894,51
3115,84.299,5,752,753,133,0,1700,102,1184,9511,8974,571,25,16953,19240,-471,16470,356,1,27988,51
3115,85.318,5,752,754,135,0,1706,101,1185,9539,8979,601,25,17008,19422,-40,16534,348,0,27838,51
3115,86.363,5,752,753,135,0,1705,100,1186,9468,9030,408,25,16926,19072,524,16398,349,0,27882,51
3115,87.387,5,752,754,133,0,1712,102,1183,9450,9050,108,25,17008,19072,135,16430,345,0,27900,51
3115,88.408,5,752,754,132,0,1713,101,1186,9513,8960,241,25,16741,19340,-301,16710,345,0,27892,51
3115,89.428,5,751,753,134,0,1709,101,1183,9473,9004,77,25,16983,19274,141,16420,355,0,27954,51
3115,90.447,5,752,753,133,0,1713,101,1185,9452,9052,564,25,16845,19046,-35,16550,349,0,27894,51
3115,91.467,5,752,754,133,0,1713,100,1183,9521,9002,541,25,16886,19332,155,16584,347,1,27942,51
3115,92.488,5,752,754,132,0,1718,102,1186,9517,8943,382,25,16768,19390,-6,16516,348,0,28012,51
3115,93.508,5,751,752,132,0,1717,101,1184,9513,8987,358,25,17015,19260,50,16490,346,0,27944,51
3115,94.527,5,752,753,132,0,1721,100,1188,9466,8995,1045,25,16604,19442,-42,16486,348,1,27950,51
3115,95.547,5,752,754,134,0,1718,100,1186,9442,9059,481,25,16987,19366,107,16618,345,1,27934,51
3115,96.568,5,752,755,133,0,1727,102,1187,9506,9012,1048,25,16770,19440,-94,16552,349,0,27910,51
3115,97.588,5,751,754,134,0,1719,102,1186,9466,8964,505,25,16838,19240,408,16560,349,0,27828,51
3115,98.633,5,752,753,135,0,1731,100,1187,9478,9012,271,25,17024,19384,688,16566,354,1,27934,51
3115,99.627,5,752,753,133,0,1726,100,1186,9434,9028,1114,25,16709,19044,71,16388,353,0,27950,51
3115,100.65,5,752,753,134,0,1731,101,1184,9525,9001,39,25,17023,19240,822,16490,356,0,27912,51
3115,102.18,5,752,753,135,0,1731,101,1185,9533,9007,394,25,16904,19412,-291,16602,344,0,27890,51
3115,103.2,5,752,753,132,0,1735,101,1187,9431,9057,227,25,16680,19088,153,16466,344,0,27896,51
3115,104.22,5,752,753,135,0,1727,100,1186,9499,8934,327,25,17029,19402,-530,16516,349,1,27898,51
3115,105.24,5,752,753,135,0,1728,102,1184,9537,8946,271,25,17076,19214,114,16572,349,0,27896,51
3115,106.26,5,752,753,131,0,1730,100,1189,9462,8981,1433,25,16870,19232,980,16648,345,0,27878,51
3115,107.28,5,752,753,132,0,1726,101,1185,9544,8960,523,25,16739,19384,536,16520,351,1,27942,51
3115,108.3,5,752,753,135,0,1727,100,1185,9501,9021,786,25,16728,19452,428,16508,344,1,27912,51
3115,109.32,5,752,754,132,0,1729,100,1187,9459,8967,630,25,16646,19294,202,16528,355,0,27886,51
3115,110.34,5,752,753,132,0,1734,102,1186,9549,8937,232,25,16701,19206,-50,16424,355,1,27944,51
3115,111.38,5,752,754,132,0,1727,101,1183,9448,9048,315,25,17018,19364,946,16616,349,0,27814,51
3115,112.38,5,752,752,133,0,1731,102,1184,9538,8952,202,25,16614,19274,572,16520,351,0,27940,51
3116,10.252,4,751,752,135,0,1056,101,1265,9495,9004,-898,30,16835,20014,-782,15974,347,0,27330,49
3116,10.713,4,751,753,135,0,1007,99,1263,9428,9022,-1047,30,16667,20116,-5,16342,342,0,27524,49
3116,11.732,4,751,753,135,0,984,100,1261,9507,8981,-1343,30,16661,20104,-303,16364,354,0,27502,49
3116,12.775,4,751,752,134,0,951,100,1259,9471,8987,-1117,30,16359,20112,-382,16886,351,1,27492,49
3116,13.801,4,751,753,132,0,927,101,1213,9469,9070,-336,30,16828,20272,-357,16554,344,0,27198,50
3116,14.82,4,751,754,136,0,1350,101,1173,9513,9005,735,29,16456,20220,1050,15158,349,1,27554,50
3116,15.84,4,751,753,133,0,2920,100,1154,9454,9074,-1855,28,16921,19228,34,16546,345,0,27738,49
3116,16.859,4,751,752,135,0,2995,100,1190,9509,9012,-1652,30,16089,19690,-450,16570,347,1,27742,49
3116,17.881,4,751,753,134,0,2731,100,1207,9500,9025,-507,28,16844,19290,-408,16742,351,0,27760,49
3116,18.9,4,751,753,133,0,2429,100,1194,9469,8999,-474,29,16719,19760,764,16354,349,1,27850,50
3116,19.949,4,751,754,135,0,2720,100,1161,9439,9034,-1240,28,16930,19398,-89,17104,352,0,27884,50
3116,20.939,4,751,751,133,0,2752,101,1197,9472,9044,-1496,28,16693,19704,-51,16146,353,1,27734,49
3116,21.961,4,752,754,129,0,2775,101,1183,9475,9010,-1811,28,16549,19592,16,16352,353,0,27746,50
3116,22.98,4,751,752,130,0,2815,102,1183,9485,9016,-1709,28,16585,19366,-40,16212,343,0,27864,50
3116,24,4,751,753,133,0,2844,101,1187,9504,9020,-1138,28,16637,19242,115,16504,354,0,27918,50
3116,25.02,4,752,753,131,0,2886,101,1184,9485,9039,-2090,28,16740,19364,-16,16802,349,1,27856,50
3116,26.041,4,752,753,134,0,2890,101,1188,9455,9038,-1054,28,16840,19242,55,16818,352,1,27850,50
3116,27.061,4,752,754,130,0,2886,100,1186,9505,8969,-2145,28,16530,19434,322,16450,349,0,27790,50
3116,28.08,4,751,754,129,0,2899,100,1186,9452,8996,-2664,28,16738,19374,111,15890,360,0,27840,50
3116,29.1,4,752,754,134,0,2890,100,1183,9421,9002,-1075,28,16860,19428,88,16416,349,0,27760,50
3116,30.121,4,752,754,136,0,2890,102,1184,9422,9032,-2395,27,16389,19420,530,16588,351,1,27918,50
3116,31.141,4,751,753,136,0,2889,100,1182,9459,9026,-1918,28,16758,19208,140,16514,348,1,27920,50
3116,32.188,4,752,752,134,0,2889,101,1184,9503,9028,-1046,27,16461,19226,10,15658,356,1,27882,50
3116,33.18,4,751,753,129,0,2898,101,1184,9435,9056,-1822,27,16652,19304,-54,16534,342,0,27876,50
3116,34.201,4,752,754,129,0,2897,100,1181,9501,8997,-2682,27,16641,19348,27,16700,350,0,27894,49
3116,35.221,4,751,753,133,0,2893,100,1185,9466,9075,-1389,28,16726,19198,16,16688,344,1,27892,49
3116,36.24,4,752,754,124,0,2892,101,1186,9476,9005,-2114,27,16464,19250,123,17074,349,1,27884,49
3116,37.26,4,752,754,133,0,2890,100,1184,9458,9066,-529,27,16375,19432,566,16186,345,1,27858,49
3116,38.281,4,751,753,133,0,2900,100,1187,9488,9018,-208,27,16500,19300,-21,16512,340,0,27856,49
3116,39.301,4,751,753,134,0,2893,101,1186,9491,8997,-2904,28,16313,19178,-440,16456,345,0,27864,49
3116,40.32,4,752,754,131,0,2893,100,1184,9474,8980,-2738,27,16236,19314,-399,16108,351,0,27844,49
3116,41.34,4,751,752,137,0,2897,100,1184,9472,8989,-2960,27,16398,19134,59,16322,353,0,27898,49
3116,42.359,4,752,753,135,0,2901,100,1187,9517,9025,-1411,27,16831,19268,-432,17064,348,0,27824,49
3116,43.381,4,751,753,132,0,2895,101,1186,9502,9004,-553,27,16589,19094,9,16276,349,0,27884,49
3116,44.426,4,752,753,130,0,2893,101,1186,9406,9028,-845,27,16229,19244,-399,16692,354,1,27886,49
3116,45.42,4,751,753,133,0,2897,100,1186,9493,9018,-2509,27,16424,19372,-430,16382,346,1,27890,49
3116,46.439,4,752,754,136,0,2893,102,1183,9438,9082,-2756,27,16341,19386,-626,16926,343,0,27886,49
3116,47.461,4,752,754,133,0,2906,101,1187,9443,9077,-184,28,16531,19190,-357,16582,349,1,28010,49
3116,48.48,4,752,752,134,0,2890,100,1186,9465,8985,-616,27,16404,19382,108,16956,343,0,27880,49
3116,49.5,4,752,755,132,0,2895,101,1186,9447,9026,-1477,27,16090,19258,33,15958,346,0,27850,49
3116,50.52,4,752,753,131,0,2883,101,1184,9482,8991,-2436,27,16389,19188,-709,16436,346,0,27830,49
3116,51.545,4,752,754,133,0,2879,101,1184,9483,9015,-1850,27,16159,19376,12,16400,349,1,27824,49
3116,52.56,4,752,753,135,0,2858,101,1185,9465,9079,-171,27,16589,19386,-31,16474,342,1,27870,49
3116,53.584,4,751,752,134,0,2846,101,1183,9445,9060,-2568,27,16340,19284,-297,16564,357,0,28006,49
3116,54.6,4,752,754,129,0,2742,101,1187,9464,9007,-2261,27,16426,19278,-715,16792,351,0,27870,49
3116,55.621,4,752,754,132,0,2265,100,1198,9525,9035,474,26,16653,19454,-92,16636,352,0,27754,50
3116,56.668,4,752,753,133,0,1818,101,1189,9435,9024,336,27,16441,19600,-748,17160,344,0,27634,50
3116,57.66,4,752,753,135,0,1532,101,1188,9440,9004,-10,28,16385,19780,-639,16830,347,0,27568,50
3116,58.68,5,752,753,132,0,1231,101,1246,9464,8992,-1497,29,16234,19842,-527,16970,343,0,27582,49
3116,59.701,5,752,754,132,0,1144,99,1236,9439,9027,-329,29,16163,19952,116,16284,346,0,27426,50
3116,60.723,5,752,754,133,0,1135,100,1201,9515,8970,-1045,28,16718,19952,62,16522,346,0,27368,50
3116,61.74,5,752,753,134,0,1129,101,1176,9435,9048,206,28,16805,19948,-356,16780,347,0,27430,51
3116,62.76,5,752,754,135,0,1120,100,1182,9464,9011,-454,28,16494,19942,66,16798,350,0,27362,50
3116,63.809,5,751,753,135,0,1098,101,1187,9484,8971,-475,28,16791,19962,-474,16812,353,0,27422,50
3116,64.801,5,752,754,136,0,1077,101,1184,9481,8976,-269,28,16483,20030,-267,16434,357,0,27372,51
3116,65.82,5,751,752,134,0,1061,100,1185,9487,8993,-375,29,16386,20032,-314,16368,360,0,27350,51
3116,66.84,5,752,753,134,0,1053,101,1185,9416,9032,-667,28,16306,20048,-566,16842,343,0,27348,51
3116,67.859,5,751,753,135,0,1027,100,1181,9418,8983,-1487,28,16549,20186,-530,16840,353,1,27236,51
3116,68.881,5,752,754,132,0,988,101,1184,9489,8954,-1788,29,16142,20156,135,16402,353,0,27230,50
3116,69.9,5,752,754,133,0,939,101,1178,9493,9018,-1006,30,15904,20238,-478,16982,344,1,27076,50
3116,70.92,5,752,753,132,0,903,100,1183,9426,9096,-1005,30,15915,20150,-90,16718,345,0,26968,50
3116,71.941,5,752,752,136,0,887,100,1182,9487,9117,-1124,29,16086,20332,-637,16682,352,0,27126,50
3116,72.961,5,752,753,135,0,896,100,1188,9522,9036,-1006,29,16382,20532,65,16104,346,0,27052,50
3116,73.982,5,751,753,132,0,998,100,1194,9537,9051,1483,25,16779,20032,576,16870,358,0,27518,50
3116,75.004,5,752,753,132,0,1138,100,1190,9467,9056,-916,27,17115,20194,-23,16566,351,0,27484,50
3116,76.049,5,752,753,132,0,1302,100,1186,9527,9018,644,25,16798,20078,222,16462,347,0,27638,51
3116,77.043,5,752,753,132,0,1455,101,1186,9562,8936,904,26,16644,19570,318,16174,355,0,27848,51
3116,78.061,5,752,754,133,0,1644,100,1186,9498,8964,440,26,16246,19318,856,16590,347,1,28026,51
3116,79.08,5,752,752,131,0,1685,102,1185,9512,8938,1026,26,16284,19178,91,16866,347,0,27890,51
3116,80.103,5,752,753,132,0,1686,101,1185,9462,9016,586,26,16397,19222,-95,16692,354,1,27894,51
3116,81.121,5,751,754,132,0,1690,100,1185,9455,8987,1102,26,16238,19370,60,16706,346,0,27888,51
3116,82.144,5,752,754,131,0,1697,101,1183,9542,8956,519,26,16124,19126,131,16682,343,0,27998,51
3116,83.16,5,752,753,132,0,1696,100,1181,9511,8935,839,26,16221,19382,-382,16548,348,0,28004,51
3116,84.18,5,752,752,133,0,1707,100,1183,9524,8986,576,26,16597,19374,-8,16562,352,0,27886,51
3116,85.232,5,752,752,133,0,1705,101,1183,9440,8995,545,26,16165,19096,388,16512,356,0,28002,51
3116,86.25,5,752,753,134,0,1708,100,1185,9514,8950,1059,26,16151,19438,-88,16388,348,0,28002,51
3116,87.272,5,752,754,132,0,1711,101,1185,9451,8957,404,26,16573,19350,588,16566,358,1,28022,51
3116,88.316,5,751,754,133,0,1715,100,1182,9507,8893,789,26,16196,19292,152,16460,347,0,27994,51
3116,89.311,5,752,754,132,0,1714,101,1183,9470,9043,618,26,16277,19150,644,16476,351,0,27976,51
3116,90.332,5,752,753,131,0,1717,101,1182,9456,9003,809,26,16357,19260,286,16562,346,0,27998,51
3116,91.352,5,752,755,133,0,1720,100,1183,9540,8936,870,26,16379,19100,115,16502,345,0,27976,51
3116,92.371,5,751,752,131,0,1715,101,1182,9545,8936,555,26,15948,19268,-30,16488,347,0,28016,51
3116,93.391,5,752,753,132,0,1726,100,1184,9547,8934,1159,26,16205,19440,41,16546,344,0,28008,51
3116,94.412,5,752,753,135,0,1724,102,1185,9549,8922,-74,26,16423,19098,-354,16656,347,0,28038,51
3116,95.43,5,752,754,133,0,1728,101,1185,9476,9034,652,26,16308,19446,-43,16486,348,0,28006,51
3116,96.453,5,752,753,135,0,1733,100,1186,9450,8984,340,26,16445,19428,502,16598,345,0,27982,51
3116,97.473,5,751,753,133,0,1729,100,1182,9464,9034,796,26,15959,19294,100,16576,356,1,27898,51
3116,98.492,5,751,753,134,0,1730,101,1185,9433,9015,601,26,16408,19386,714,16532,350,1,28014,51
3116,99.512,5,752,755,131,0,1733,100,1185,9467,8923,1174,26,16120,19284,730,16496,353,0,28008,51
3116,100.56,5,751,754,131,0,1731,101,1182,9438,8961,769,26,16118,19230,-77,16406,354,1,28002,51
3116,101.56,5,752,753,130,0,1730,101,1184,9456,8960,941,26,16348,19166,124,16502,350,0,28024,51
3116,102.59,5,751,753,132,0,1744,101,1186,9508,8921,685,26,16170,19286,-400,16568,351,0,27898,51
3116,103.61,5,752,754,133,0,1733,100,1184,9542,8927,1401,26,16061,19212,-11,16544,344,0,28034,51
3116,104.63,5,751,753,134,1,1739,101,1186,9527,8922,629,26,16168,19384,204,16370,351,0,27898,51
3116,105.65,5,752,753,134,0,1737,100,1185,9545,8923,576,26,16123,19206,34,16576,347,0,28034,51
3116,106.67,5,752,753,134,0,1736,101,1184,9440,9014,210,26,16454,19212,76,16518,357,0,27880,51
3116,107.69,5,752,752,136,0,1743,100,1184,9545,8958,167,26,16273,19250,74,16420,347,0,28006,51
3116,108.71,5,752,754,132,0,1739,100,1184,9471,8976,865,26,16242,19404,272,16574,360,0,27998,51
3116,109.73,5,751,753,133,0,1739,100,1186,9459,8985,15,26,16467,19156,-24,16484,342,0,27876,51
3116,110.75,5,752,753,132,0,1739,100,1184,9478,8986,936,26,16126,19220,86,16496,344,0,28020,51
3116,111.77,5,751,753,133,1,1736,101,1184,9549,8928,904,26,16031,19434,-30,16586,346,0,28014,51
3116,112.82,5,752,754,133,0,1736,100,1185,9446,9000,516,26,16456,19276,-355,16536,346,0,28006,51
3117,10.197,4,751,753,136,0,1017,100,1262,9459,9045,-1783,29,16798,20126,-491,16274,343,0,27422,49
3117,10.252,4,751,752,135,0,1056,101,1265,9495,9004,-898,30,16835,20014,-782,15974,347,0,27330,49
3117,11.396,4,751,754,136,0,998,101,1264,9463,9029,-1658,30,16468,20112,-281,16292,346,0,27504,49
3117,12.328,4,751,752,132,0,971,101,1259,9486,8991,-1865,30,16327,20092,88,16648,354,1,27490,49
3117,13.348,4,751,753,134,0,944,101,1235,9447,9056,-1163,30,16565,20106,-502,16832,355,0,27326,50
3117,14.367,4,751,755,134,0,955,101,1200,9532,9007,215,28,16947,20376,-341,16318,358,0,27198,50
3117,15.387,4,751,752,133,0,2521,100,1146,9463,9032,1828,29,16111,19366,624,17104,352,0,28092,50
3117,16.408,4,751,753,136,0,3001,101,1177,9487,8996,-2045,29,16349,19604,-653,16634,346,0,27756,49
3117,17.428,4,751,753,133,0,2970,102,1205,9458,9139,2279,28,16723,19402,-408,16352,340,0,27754,49
3117,18.447,4,751,751,131,0,2370,102,1207,9472,8962,-426,29,15997,19494,-765,16472,351,1,27768,49
3117,19.467,4,751,753,132,0,2680,100,1165,9427,9006,-1543,28,16914,19412,116,16958,350,0,28010,50
3117,20.488,4,751,752,131,0,2719,102,1187,9432,9049,-2079,28,16831,19506,-891,16084,349,0,27760,49
3117,21.508,4,752,753,134,0,2755,101,1189,9431,9080,-202,28,16749,19330,-506,16600,350,0,27636,50
3117,23.035,4,751,753,134,0,2799,100,1183,9479,9051,-1362,28,16684,19432,-282,16034,360,1,27788,50
3117,24.055,4,752,754,133,0,2840,101,1185,9498,8995,-852,29,16743,19298,516,16570,349,0,27870,50
3117,25.076,4,752,752,132,0,2885,101,1184,9456,9025,-1139,28,17053,19334,1014,16294,345,1,27896,50
3117,26.096,4,751,753,133,0,2897,100,1186,9436,9010,-2200,28,16531,19176,70,16538,349,0,27876,50
3117,27.115,4,752,754,136,0,2905,100,1189,9481,9000,-1820,28,16857,19256,-45,17076,352,1,27956,50
3117,28.135,4,752,754,135,0,2906,101,1185,9450,9030,-1506,28,16493,19130,0,16812,351,0,27852,50
3117,29.156,4,752,754,136,0,2903,102,1185,9485,9001,-1822,27,16609,19100,-3,16790,350,0,27910,50
3117,30.201,4,752,755,133,0,2896,101,1184,9426,9047,-1554,27,16495,19392,-284,16458,353,1,27864,50
3117,31.195,4,752,754,136,0,2902,101,1183,9471,8987,-1265,28,16540,19402,-26,16396,357,1,27888,50
3117,32.215,4,751,754,134,0,2902,100,1184,9452,9023,-1717,27,16288,19404,-332,16234,354,0,27876,50
3117,33.236,4,752,754,136,0,2903,100,1185,9506,9009,-937,27,16815,19262,880,16648,360,1,27912,50
3117,34.256,4,752,753,134,0,2900,102,1184,9441,9033,-553,27,17034,19318,572,16982,357,0,27896,50
3117,35.275,4,752,754,141,0,2901,101,1185,9455,9004,-1375,27,16611,19206,125,16512,344,1,27926,50
3117,36.295,4,752,754,135,0,2903,101,1185,9468,9025,-1284,27,17016,19358,5,16732,345,1,27866,50
3117,37.316,4,751,754,132,0,2901,102,1186,9421,9045,-1900,26,16829,19384,130,16802,342,0,27880,50
3117,38.336,4,752,754,133,0,2906,101,1185,9460,8984,-975,27,16916,19390,46,17086,345,1,27918,50
3117,39.355,4,751,753,132,0,2899,100,1184,9518,9009,-941,27,16466,19420,100,16976,351,0,27878,50
3117,40.375,4,751,754,135,0,2906,101,1184,9453,9003,-628,27,16783,19108,61,16804,351,1,27924,50
3117,41.397,4,751,753,133,0,2904,100,1184,9448,9061,-1123,27,16851,19430,408,16310,353,0,27870,50
3117,42.441,4,752,753,135,0,2899,101,1187,9449,9037,-553,26,16684,19248,-361,16722,342,0,27838,50
3117,43.435,4,751,753,132,0,2903,100,1184,9433,9058,-2649,27,16407,19260,85,16868,350,1,27904,50
3117,44.455,4,752,753,135,0,2895,101,1184,9449,9002,-697,27,16673,19282,-77,17146,345,0,27874,50
3117,45.477,4,752,754,136,0,2897,100,1184,9490,9040,-772,27,16332,19206,1,16894,348,0,27906,50
3117,46.496,4,752,754,133,0,2902,102,1186,9456,9070,-2048,27,16471,19404,-440,17086,348,0,27842,50
3117,47.52,4,751,754,133,0,2894,101,1185,9483,9068,-1438,27,16816,19162,21,16588,351,0,27896,50
3117,48.535,4,751,753,134,0,2894,101,1184,9465,9052,-166,27,16626,19224,82,16816,348,0,27870,50
3117,49.56,4,751,752,137,0,2880,102,1184,9445,9029,-2507,27,16734,19216,34,16480,346,0,27962,50
3117,50.578,4,752,754,137,0,2882,100,1185,9435,9060,-2001,27,16607,19294,1058,16710,358,1,27898,50
3117,51.596,4,752,755,133,0,2861,100,1184,9478,9049,-2839,27,16737,19370,-306,16024,354,1,27924,50
3117,52.615,4,752,753,132,0,2841,100,1184,9416,9082,-2838,27,16130,19394,156,16792,351,0,27890,50
3117,53.637,4,752,753,134,0,2689,101,1190,9454,9031,-1205,27,16742,19302,-556,16882,346,1,27852,50
3117,54.684,4,751,752,135,0,2186,100,1190,9427,9044,1058,27,16144,19556,-769,16582,344,1,27754,50
3117,55.676,4,752,755,135,0,1807,100,1195,9458,8989,-710,28,16152,19614,-62,17106,350,0,27714,50
3117,56.697,4,752,754,134,0,1459,101,1187,9434,9018,-21,29,16186,19770,-582,17006,342,0,27560,50
3117,57.715,5,752,754,132,0,1189,100,1228,9485,8959,-1349,30,16308,19940,-427,16168,345,0,27362,49
3117,58.736,5,752,755,135,0,1139,102,1251,9476,9037,-824,29,16342,19962,90,16532,347,0,27544,49
3117,59.758,5,752,753,134,0,1129,100,1205,9453,9075,83,28,16768,19950,976,16474,348,0,27556,50
3117,60.775,5,752,753,135,0,1122,100,1179,9415,9003,-1007,28,16589,19948,7,16770,350,0,27546,51
3117,61.824,5,752,754,132,0,1114,100,1180,9460,9010,93,28,16524,19954,418,16808,353,0,27528,50
3117,62.816,5,751,754,134,0,1098,101,1188,9433,9015,-148,28,16480,19952,-407,16812,354,0,27478,50
3117,63.836,5,752,753,135,0,1077,100,1186,9492,8979,139,28,16267,19964,-269,16650,356,0,27344,50
3117,64.857,5,752,753,135,0,1060,101,1186,9443,9024,-979,29,16593,20058,-282,16470,355,0,27364,50
3117,65.875,5,752,753,132,0,1042,100,1186,9426,9023,-557,29,16194,20058,-42,16722,348,0,27370,50
3117,66.9,5,751,753,134,0,1013,100,1186,9416,9041,-1287,29,16605,20134,151,16780,346,0,27358,50
3117,67.916,5,752,753,136,0,968,101,1179,9411,9036,-1741,29,16126,20160,-84,16460,354,1,27046,50
3117,68.936,5,752,754,132,0,924,101,1176,9487,9021,-871,30,15873,20434,89,16888,345,0,27150,50
3117,69.955,5,752,752,132,0,894,100,1179,9469,9044,-1502,30,16067,20276,-584,16568,351,1,27088,50
3117,70.977,5,752,753,131,0,887,100,1186,9504,9061,4,28,16322,20454,-701,16854,348,0,27118,50
3117,71.996,5,752,753,133,0,910,101,1187,9474,9114,142,28,16383,20372,496,15886,356,1,27252,50
3117,73.016,5,752,754,132,0,1015,102,1194,9484,9102,1476,26,16484,20350,153,16500,353,0,27292,50
3117,74.063,5,751,754,132,0,1159,100,1190,9561,9012,333,25,17258,19970,502,16246,344,0,27550,50
3117,75.055,5,752,754,133,0,1331,101,1182,9529,8960,722,25,16547,19856,2,16176,352,0,27772,51
3117,76.076,5,752,754,132,0,1496,100,1186,9563,8919,617,26,16898,19858,1042,15988,345,1,27886,51
3117,77.096,5,752,753,133,0,1664,100,1189,9544,8954,-138,25,16952,19174,406,16766,350,0,27886,51
3117,78.115,5,752,753,134,0,1672,100,1183,9474,8983,-339,26,17046,19054,61,16658,347,0,27908,51
3117,79.148,5,752,754,134,0,1678,101,1184,9447,9002,-1069,26,17041,19076,35,16536,347,0,27986,51
3117,80.168,5,752,754,135,0,1692,100,1186,9511,8923,-739,26,16758,19122,68,16612,359,0,27842,51
3117,81.188,5,752,753,132,0,1693,100,1185,9508,8939,-281,26,16879,19098,292,16528,348,0,27892,51
3117,82.207,5,751,753,133,0,1696,101,1186,9437,8992,-565,26,16786,19172,154,16540,349,0,27900,51
3117,83.228,5,752,753,134,0,1693,100,1185,9448,9006,-613,25,16879,19292,-7,16574,349,0,27890,51
3117,84.248,5,752,753,135,0,1697,100,1185,9517,8945,-516,26,16743,19288,130,16534,348,0,27972,51
3117,85.268,5,752,752,133,0,1699,101,1188,9474,8990,-791,26,16769,19182,2,16530,345,0,27926,51
3117,86.313,5,752,754,132,0,1707,101,1184,9440,9001,-406,26,16790,19098,200,16522,347,0,27974,51
3117,87.336,5,752,754,135,0,1707,100,1186,9474,8937,-399,26,16816,19048,149,16622,348,0,27830,51
3117,88.356,5,752,753,134,0,1707,100,1186,9466,8990,-606,26,17055,19074,92,16484,343,0,27832,51
3117,89.375,5,751,752,134,0,1708,100,1182,9446,9001,-326,26,17097,19046,29,16500,352,0,27944,51
3117,90.397,5,752,753,134,0,1718,102,1187,9512,8951,195,26,16928,19366,268,16280,351,0,27828,51
3117,91.416,5,752,754,135,0,1713,100,1184,9520,8927,-840,26,16836,19400,950,16458,353,0,27870,51
3117,92.436,5,752,754,132,0,1719,101,1187,9459,8995,-269,26,16739,19294,114,16566,345,0,28020,51
3117,93.455,5,752,754,132,0,1721,100,1183,9518,8932,-419,26,16575,19074,-275,16706,352,0,27832,51
3117,94.477,5,752,754,131,0,1723,102,1184,9512,8994,-409,26,16703,18994,38,16760,344,0,27958,51
